══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Map sample points: 7071

--- Building NMPC solver (6 obstacle slots) ---
NMPC_Container_final: N=40, dt=1.00, obs_slots=6
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  nlpsol built: 488 vars, 734 constraints
    - Equalities: 328 (initial + dynamics)
    - Obstacle:   246 (slots × horizon)
    - Rate:       160 (first-step + consecutive)

  [t= 42.0] pos=(-2965.0,-1584.8) psi=  -7.0deg wp=1 xte=-14.2m obs_d=Infm ok=1 comp=2912.8ms solve=2912.2ms RT=2.91 obs=6 fb=0
  [t= 43.0] pos=(-2959.9,-1583.8) psi=  -7.3deg wp=1 xte=-15.2m obs_d=Infm ok=1 comp=2922.7ms solve=2922.1ms RT=2.92 obs=6 fb=0
  [t= 44.0] pos=(-2954.9,-1582.8) psi=  -7.6deg wp=1 xte=-16.2m obs_d=Infm ok=1 comp=2505.4ms solve=2504.7ms RT=2.51 obs=6 fb=0
  [t= 45.0] pos=(-2950.1,-1581.7) psi=  -7.9deg wp=1 xte=-17.2m obs_d=Infm ok=1 comp=2373.7ms solve=2373.1ms RT=2.37 obs=6 fb=0
  [t= 46.0] pos=(-2945.4,-1580.6) psi=  -8.2deg wp=1 xte=-18.3m obs_d=Infm ok=1 comp=3135.1ms solve=3134.5ms RT=3.14 obs=6 fb=0
  [t= 47.0] pos=(-2941.0,-1579.6) psi=  -8.4deg wp=1 xte=-19.4m obs_d=Infm ok=1 comp=2679.3ms solve=2678.7ms RT=2.68 obs=6 fb=0
  [t= 48.0] pos=(-2936.8,-1578.5) psi=  -8.7deg wp=1 xte=-20.4m obs_d=Infm ok=1 comp=3144.4ms solve=3143.8ms RT=3.14 obs=6 fb=0
  [t= 49.0] pos=(-2932.7,-1577.4) psi=  -9.0deg wp=1 xte=-21.5m obs_d=Infm ok=1 comp=3258.7ms solve=3258.1ms RT=3.26 obs=6 fb=0
  [t= 50.0] pos=(-2928.8,-1576.3) psi=  -9.3deg wp=1 xte=-22.6m obs_d=Infm ok=1 comp=2604.5ms solve=2603.9ms RT=2.60 obs=6 fb=0
  [t= 51.0] pos=(-2925.0,-1575.3) psi=  -9.6deg wp=1 xte=-23.7m obs_d=Infm ok=1 comp=2605.4ms solve=2604.8ms RT=2.61 obs=6 fb=0
  [t= 52.0] pos=(-2921.2,-1574.2) psi=  -9.9deg wp=1 xte=-24.7m obs_d=Infm ok=1 comp=3206.2ms solve=3205.6ms RT=3.21 obs=6 fb=0
  [t= 53.0] pos=(-2917.5,-1573.2) psi= -10.3deg wp=1 xte=-25.8m obs_d=Infm ok=1 comp=2281.5ms solve=2280.9ms RT=2.28 obs=6 fb=0
  [t= 54.0] pos=(-2913.8,-1572.2) psi= -10.6deg wp=1 xte=-26.8m obs_d=Infm ok=1 comp=2552.4ms solve=2551.7ms RT=2.55 obs=6 fb=0
  [t= 55.0] pos=(-2910.2,-1571.2) psi= -10.9deg wp=1 xte=-27.8m obs_d=Infm ok=1 comp=2851.1ms solve=2850.4ms RT=2.85 obs=6 fb=0
  [t= 56.0] pos=(-2906.5,-1570.3) psi= -11.2deg wp=1 xte=-28.8m obs_d=Infm ok=1 comp=2047.8ms solve=2047.2ms RT=2.05 obs=6 fb=0
  [t= 57.0] pos=(-2902.7,-1569.3) psi= -11.5deg wp=1 xte=-29.7m obs_d=Infm ok=1 comp=2158.6ms solve=2158.0ms RT=2.16 obs=6 fb=0
