══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  Terminal log recording to: C:\Users\SERILEG\OneDrive - ABB\Autonomous-docking\MY_NPMC\my work\plots in development process\logs\nmpc_run_20260402_150405_log.txt
  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Final waypoint is outside mapped forbidden zones
  Map sample points: 4096
  Final waypoint -> nearest map sample: 182.7 m (nominal keepout 115.0 m)
  Dynamic obstacles enabled: 2
  Dynamic replay determinism check: PASS

--- Building NMPC solver (16 obstacle slots) ---
  Hull footprint: oriented rectangle 87.5 m x 12.7 m (clearance 2.0 m)
NMPC_Container_final: N=70, dt=1.00, obs_slots=16
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  forward speed constraint: u >= 0.50 m/s
  actuator penalty: 0.0500 | forward incentive: 2.50
  collision: oriented rectangle 87.5 x 12.7 m (clearance 2.0 m)
  nlpsol built: 848 vars, 1984 constraints
    - Equalities: 568 (initial + dynamics)
    - Obstacle:   1136 (slots × horizon)
    - Rate:       280 (first-step + consecutive)

  [t= 26.0] pos=(-3333.7,-1550.5) psi= +15.8deg wp=1 xte=-6.8m obs_d=204m ok=1 comp=2299.7ms solve=2298.0ms RT=2.30 obs=16 fb=0
  [t= 27.0] pos=(-3329.1,-1548.4) psi= +16.4deg wp=1 xte=-7.7m obs_d=205m ok=1 comp=3057.3ms solve=3055.8ms RT=3.06 obs=16 fb=0
  [t= 28.0] pos=(-3324.7,-1546.2) psi= +17.2deg wp=1 xte=-8.6m obs_d=207m ok=1 comp=3453.4ms solve=3452.1ms RT=3.45 obs=16 fb=0
  [t= 29.0] pos=(-3320.3,-1543.9) psi= +17.9deg wp=1 xte=-9.7m obs_d=208m ok=1 comp=2178.2ms solve=2176.9ms RT=2.18 obs=16 fb=0
  [t= 30.0] pos=(-3315.9,-1541.7) psi= +18.8deg wp=1 xte=-10.8m obs_d=210m ok=1 comp=2040.4ms solve=2039.2ms RT=2.04 obs=16 fb=0
  [t= 31.0] pos=(-3311.6,-1539.4) psi= +19.6deg wp=1 xte=-12.0m obs_d=211m ok=1 comp=1999.3ms solve=1997.4ms RT=2.00 obs=16 fb=0
  [t= 32.0] pos=(-3307.4,-1537.0) psi= +20.5deg wp=1 xte=-13.2m obs_d=210m ok=1 comp=2164.4ms solve=2163.2ms RT=2.16 obs=16 fb=0
  [t= 33.0] pos=(-3303.2,-1534.6) psi= +21.4deg wp=1 xte=-14.4m obs_d=207m ok=1 comp=3278.2ms solve=3276.8ms RT=3.28 obs=16 fb=0
  [t= 34.0] pos=(-3299.0,-1532.1) psi= +22.4deg wp=1 xte=-15.7m obs_d=203m ok=1 comp=2181.6ms solve=2179.8ms RT=2.18 obs=16 fb=0
  [t= 35.0] pos=(-3294.9,-1529.7) psi= +23.4deg wp=1 xte=-17.1m obs_d=199m ok=1 comp=1582.4ms solve=1580.6ms RT=1.58 obs=16 fb=0
  [t= 36.0] pos=(-3290.7,-1527.2) psi= +24.3deg wp=1 xte=-18.5m obs_d=196m ok=1 comp=2712.4ms solve=2711.2ms RT=2.71 obs=16 fb=0
  [mode-switch] Would rebuild solver (DISABLED for stability)
  [t= 37.0] pos=(-3286.6,-1524.7) psi= +25.3deg wp=1 xte=-19.9m obs_d=193m ok=1 comp=2020.8ms solve=2019.6ms RT=2.02 obs=16 fb=0
  [t= 38.0] pos=(-3282.5,-1522.2) psi= +26.3deg wp=1 xte=-21.3m obs_d=189m ok=1 comp=2207.0ms solve=2205.7ms RT=2.21 obs=16 fb=0
  [t= 39.0] pos=(-3278.3,-1519.7) psi= +27.2deg wp=1 xte=-22.8m obs_d=186m ok=1 comp=2315.5ms solve=2313.7ms RT=2.32 obs=16 fb=0
  [t= 40.0] pos=(-3274.1,-1517.1) psi= +28.1deg wp=1 xte=-24.2m obs_d=183m ok=1 comp=2455.3ms solve=2454.1ms RT=2.46 obs=16 fb=0
